연번,명칭,높이(m),경도(E),위도(N)
2651,봉대산,125.1,129.2956611,35.3282333
2652,태봉산,75.9,129.2924528,35.3497806
2653,망계산,85.3,129.4087833,35.4887111
2654,백산,87.2,129.3127694,35.3621611
2655,봉화산,117.5,129.3404944,35.3625139
2656,선암봉산(신암봉산),179.6,129.32865,35.3736083
2657,봉대산,84.5,129.2918694,35.3370306
2658,봉백산,157.9,126.48995,35.46025
2659,장군산,170.3,126.4827222,35.4569722
2660,계양산,132.1,126.4317194,35.4222389
2661,국수당,173.2,126.4386528,35.4246028
2662,봉대산,283.1,126.4380389,35.4005333
2663,망덕산,104.2,126.4588972,35.40695
2664,덕림산,142.2,126.4878444,35.4071806
2665,금정산,263.7,126.4172139,35.3954056
2666,인의산,165.3,126.4482583,35.3677083
2667,초포산,207.1,126.4921194,35.3541917
2668,옥녀봉,149.2,126.4360361,35.3311611
2669,대덕산,240.7,126.4538917,35.346425
2670,오봉산,154.4,126.4723528,35.34925
2671,봉화령,380.1,126.3972056,35.3160472
2672,봉무산,59.8,126.3911806,35.2805556
2673,장두산,125.2,126.390775,35.2928694
2674,갓봉,343.9,126.4060833,35.2993722
2675,수리봉,355.9,126.419075,35.2997667
2676,대절산,221.6,126.4328861,35.2849722
2677,복호산,82.1,126.4796417,35.2852139
2678,가지산,67.9,126.4039722,35.2740694
2679,덕산산,122.6,126.446825,35.2646528
2680,서금산,95.9,126.4739583,35.2722806
2681,북종산,113.4,126.485475,35.2664
2682,종산,23.4,126.4855556,35.2596111
2683,가마산,27.7,126.4783917,35.4941583
2684,맹산,78.7,126.4846944,35.4870111
2685,안산,116.8,126.4423,35.4406139
2686,구수산,339.0,126.4158333,35.3248056
2687,분토굴산,26.6,126.4131417,35.2650417
2688,방마산,76.1,126.4488694,35.25405
2689,서화산,492.9,129.3460417,36.7440028
2690,태봉산,65.2,129.4181361,36.7286056
2691,굴미봉,2.9,129.4634556,36.7454722
2692,일출봉,131.0,129.4507333,36.7406028
2693,백암산,1002.2,129.2992139,36.7164417
2694,응봉산,389.5,129.3916056,36.7044361
2695,기린봉,423.0,129.3523694,36.6962556
2696,마룡산,406.7,129.4046111,36.6839667
2697,등대산,53.9,129.4621278,36.6807639
2698,독경산,564.1,129.265825,36.6524139
2699,칠보산,811.0,129.3542639,36.6509222
2700,조피산,405.2,129.2727,36.6302083
2701,성주봉,390.7,129.2973444,36.6447556
2702,용각산,278.5,129.2890917,36.6299444
2703,운서산,519.9,129.2917083,36.6058917
2704,등운산,767.8,129.3510333,36.6249944
2705,철암산,184.0,129.4027028,36.6201722
2706,갈미봉,333.4,129.3182361,36.5868361
2707,형제봉,702.7,129.280825,36.5527417
2708,대봉산,184.3,129.3383722,36.5668861
2709,비봉산,103.8,129.3407972,36.5580944
2710,자시봉,235.6,129.3555417,36.5557778
2711,동산,95.8,129.3818361,36.5517778
2712,상대산,183.7,129.4253194,36.5609667
2713,봉화산,452.0,129.2544444,36.5412
2714,용당산,182.1,129.3667333,36.5281611
2715,망월봉,225.5,129.4309694,36.5265028
2716,봉화산,285.9,129.4324111,36.5183944
2717,죽도산,78.1,129.4510917,36.5074722
2718,인량대산,157.5,129.3696833,36.56495
2719,망일봉,152.1,129.4262333,36.5398444
2720,봉화산,203.1,126.5036417,36.4892222
2721,아차산,423.9,126.6341194,36.4664972
2722,오서산,789.9,126.6593306,36.4583667
2723,배재산,289.1,126.5925778,36.4033139
2724,진당산,350.4,126.6028028,36.4177389
2725,오봉산,501.7,126.7471167,36.4221111
2726,봉대산,233.3,126.5336861,36.3828861
2727,봉황산,259.3,126.6090861,36.3769222
2728,백월산,575.6,126.7152778,36.3949583
2729,봉황봉,241.9,126.5992333,36.3680583
2730,성주산,676.7,126.6841889,36.3678278
2731,문봉산,632.3,126.7045861,36.3674861
2732,성태산,632.0,126.7243667,36.3735389
2733,해망산,114.3,126.5465583,36.3339833
2734,왕대산,123.9,126.5617694,36.3442056
2735,성주산,510.5,126.6379333,36.3485167
2736,감봉산,463.9,126.7426222,36.3444917
2737,당경산,180.2,126.5842444,36.3145694
2738,옥마산,599.0,126.6349361,36.3180028
2739,만수산,502.8,126.6803361,36.3134083
2740,백마산,285.6,126.7122694,36.3009194
2741,월하산,422.6,126.7406,36.314475
2742,봉화산,329.0,126.6136389,36.2818639
2743,아미산,638.5,126.6922694,36.2795972
2744,잔미산,413.5,126.6054667,36.2711222
2745,동막산,152.8,126.6352222,36.2554833
2746,양각산,411.8,126.6556056,36.2537333
2747,월명산,543.2,126.7183667,36.2564306
2748,고봉산,121.7,126.5064472,36.4673028
2749,새말봉,273.6,126.6268194,36.4572417
2750,북배산,82.7,126.5404389,36.447275
2751,옥녀봉,125.6,126.5522611,36.4397028
2752,대정산,258.7,126.6887778,36.4459361
2753,중매산,125.9,126.5466694,36.4099861
2754,태봉산,240.0,126.5567556,36.4109389
2755,오봉산,272.1,126.618675,36.4106361
2756,됨박산,57.1,126.5675639,36.3835139
2757,장군봉,582.6,126.6751833,36.36915
2758,생앵산,93.5,126.5162111,36.3253528
2759,향로봉,298.7,126.6658806,36.2573972
2760,장군봉,598.0,126.6956528,36.2700667
2761,사자봉,369.7,127.5919611,36.4777083
2762,부수봉,359.7,127.6133472,36.4979639
2763,샘봉산,461.0,127.5396472,36.4613583
2764,국사봉,550.8,127.6104472,36.4524528
2765,노성산,515.5,127.6301861,36.4619722
2766,피난봉,433.0,127.6448111,36.4544056
2767,항근산,397.5,127.6697278,36.4655278
2768,거멍산(두루봉),493.5,127.6759361,36.4378639
2769,고해산,219.9,127.5202333,36.4027556
2770,탑봉,140.4,127.5172917,36.4085583
2771,국사봉,319.1,127.5374361,36.4204056
2772,가재봉,488.0,127.6574167,36.4222083
2773,덕대산,575.1,127.6838056,36.4174694
2774,금적산,651.2,127.7079167,36.4065111
2775,꽃봉,282.8,127.5466806,36.3956472
2776,하마산,349.8,127.6849139,36.3838083
2777,백골산,346.0,127.5114083,36.3633944
2778,환산,578.8,127.5430861,36.3609167
2779,마성산,408.7,127.5984889,36.3271389
2780,둔주봉,382.7,127.657775,36.3489361
2781,국사봉,475.1,127.6983472,36.3211694
2782,용봉,436.5,127.5420111,36.2904639
2783,말동산,342.0,127.5086111,36.263075
2784,성치산,285.1,127.5040444,36.2624611
2785,홍산,358.0,127.5308722,36.2597333
2786,마성산,509.5,127.5520528,36.2694806
2787,도덕봉,406.9,127.5984,36.2592
2788,철봉산,448.9,127.6602556,36.2735417
2789,노성산,572.3,127.6278528,36.4522917
2790,꾀꼬리봉,324.0,127.5125222,36.3591361
2791,매봉산,324.9,127.0071056,34.9894139
2792,깃대봉,471.7,127.0259306,34.9891111
2793,깃대봉,385.9,127.0491917,34.9799722
2794,천운산,604.7,127.0477222,34.9982972
2795,구봉산,336.6,127.0646139,34.9878833
2796,화산봉,353.5,127.084975,34.9778833
2797,백록봉,450.3,127.1201,34.9893222
2798,봉정산,413.0,127.1075806,34.9980611
2799,토끼봉,366.9,127.1022972,34.9794833
2800,도덕산,327.0,127.0061778,34.9693
2801,용암산,547.0,127.0055111,34.9576
2802,검설산,403.8,127.0256639,34.9670694
2803,노인봉,530.0,127.0349444,34.9536972
2804,태악산,525.1,127.0451194,34.9682556
2805,용골봉,360.0,127.0542806,34.9554028
2806,골미산,419.0,127.0997417,34.9670306
2807,형제봉,463.9,127.0813417,34.9534639
2808,말봉산,588.8,127.1190056,34.9520167
2809,까치봉,571.7,127.1268306,34.9678694
2810,성재봉,513.5,127.0283361,34.9494444
2811,두봉산,630.5,127.0741556,34.9278361
2812,촛대봉,526.5,127.0598111,34.9304056
2813,장재봉,549.5,127.0905583,34.9369528
2814,천봉산,611.7,127.1332417,34.9470139
2815,옥녀봉,443.9,127.1924278,34.9273361
2816,망일봉,652.5,127.2237778,34.9399083
2817,망대봉,277.9,127.0091861,34.9085194
2818,발룡산,423.4,127.023575,34.9194222
2819,비봉산,341.2,127.1337167,34.9052611
2820,배암산,185.2,127.1859389,34.9122444
2821,국기봉,526.2,127.2267056,34.9005917
2822,월산,391.6,127.0251194,34.8800611
2823,망견봉,367.8,127.0599472,34.8805
2824,계당산,581.6,127.0863639,34.8833111
2825,동소산,463.8,127.1984139,34.8996028
2826,천마산,409.3,127.1274417,34.8708472
2827,존제산,712.0,127.2319139,34.8559611
2828,고비산,422.0,127.0101111,34.8412472
2829,봉화산,484.0,127.0436722,34.8384639
2830,온수산,391.7,127.0549222,34.8426639
2831,초암산,576.0,127.182475,34.8283917
2832,벽옥산,483.6,127.0306389,34.8234111
2833,석호산,427.8,127.1282083,34.8225389
2834,주월산,556.9,127.2115278,34.8123694
2835,금성산,400.4,127.0171,34.7911778
2836,황추산,491.4,127.0193917,34.7810694
2837,관수산,299.6,127.0621167,34.7800528
2838,범바위산,307.4,127.0501472,34.775725
2839,대룡산,444.8,127.1223861,34.7920806
2840,관수산,532.9,127.18975,34.7981417
2841,멧골산,492.2,127.246625,34.9521111
2842,깃대봉,470.5,127.1393806,34.9275306
2843,촛대봉,404.5,127.1819444,34.8965722
2844,태산,235.5,127.1976556,34.8907528
2845,필경봉,359.9,127.1781667,34.89795
2846,시리산,470.6,127.0458917,34.8402
2847,감바우산,164.9,127.1667056,34.8099889
2848,최일봉,287.0,127.1568694,34.8181667
2849,반섬산,306.8,127.1270139,34.7679389
2850,계방산,1579.1,128.4655,37.7283417
2851,흥정산,1280.3,128.3141528,37.67695
2852,회령봉,1331.2,128.3663944,37.6860556
2853,태기산,1258.8,128.2854694,37.6018139
2854,백적산,1142.5,128.4922194,37.5913278
2855,자주봉,888.7,128.26705,37.5290361
2856,거문산,1173.1,128.4247694,37.5277083
2857,금당산,1174.1,128.4147278,37.5410389
2858,대미산,1230.2,128.3217778,37.5054722
2859,청태산,1194.2,128.3012472,37.51135
2860,상계봉,639.8,129.0463444,35.2318278
2861,윤산,317.1,129.1035361,35.2298306
2862,운봉산,258.6,129.1485583,35.2413972
2863,산성,369.2,129.1936056,35.2420528
2864,양달산,286.0,129.1999528,35.2264667
2865,봉대산,229.4,129.2292667,35.2336111
2866,추마산,77.2,129.1220028,35.21915
2867,주봉,273.7,129.1366556,35.2069139
2868,구곡산,433.6,129.1700278,35.2010139
2869,감딤산,308.5,129.1803028,35.2134361
2870,연화봉,154.1,129.2163333,35.2132056
2871,백양산,641.3,129.0218972,35.183375
2872,금정봉,399.3,129.0477583,35.1943556
2873,금용산,149.7,129.0511694,35.1849083
2874,배산,256.4,129.0960194,35.1802528
2875,장산,634.0,129.1448944,35.1943028
2876,곽걸산,155.6,129.1950833,35.1984806
2877,부흥봉,172.6,129.1866667,35.1834083
2878,시랑산,81.8,129.2209944,35.1862861
2879,죽도산,23.3,129.2057722,35.1796306
2880,금련산,413.6,129.0949833,35.1616639
2881,황령산,427.0,129.0819389,35.1572694
2882,봉대산,147.7,129.1510278,35.1661694
2883,와우산,109.3,129.1817,35.156875
2884,엄광산,505.1,129.0215,35.13675
2885,구봉산,404.6,129.0256306,35.1253722
2886,수정산,314.7,129.037375,35.1394528
2887,만리산,120.4,129.0525806,35.1441917
2888,샘물터산,105.2,129.0856,35.1259722
2889,천제산,140.1,129.0818667,35.1307917
2890,시약산,391.5,129.0010611,35.1140667
2891,아미산,162.5,129.0129167,35.1027083
2892,보수산,169.1,129.0284167,35.1084778
2893,복병산,76.6,129.0330306,35.1050139
2894,용두산,51.4,129.0325472,35.1011083
2895,홍곡산,122.5,129.0880556,35.1183083
2896,봉오리산,173.3,129.1049389,35.1140528
2897,장산봉,224.2,129.121875,35.1174361
2898,장군산,152.1,129.0114056,35.0767806
2899,천마산,326.1,129.0137,35.0889083
2900,봉래산,396.2,129.0551472,35.0825361
2901,일산봉,74.2,129.0744722,35.0827306
2902,진정산,144.7,129.013725,35.0698333
2903,태종산,252.4,129.0916944,35.0582639
2904,멍두산,50.7,129.2085,35.1874389
2905,석불산,289.7,126.6388694,35.7339694
2906,고성산,68.3,126.7177889,35.7354861
2907,상소산,114.9,126.7316556,35.7355722
2908,시어산,104.4,126.7231722,35.7099056
2909,기상봉,495.7,126.5969556,35.6775972
2910,옥녀봉,354.7,126.6257694,35.6953889
2911,승암산,84.3,126.7266611,35.6966361
2912,우각봉,172.0,126.6187972,35.6670056
2913,삼예봉,355.0,126.6291444,35.6567806
2914,구산,35.0,126.6857583,35.6614111
2915,뉘엉매,105.4,126.691725,35.6654472
2916,망포대,494.1,126.5383222,35.6286639
2917,쌍선봉,460.7,126.5581972,35.6448139
2918,선인봉,264.0,126.5757722,35.6407611
2919,덕성봉,332.0,126.6153806,35.6467833
2920,옥녀봉,434.4,126.621975,35.6361306
2921,천총산,266.4,126.6063917,35.6423083
2922,묵방산,146.0,126.6988194,35.6460222
2923,장지산,134.0,126.6782556,35.6387528
2924,주산,232.2,126.6919139,35.649925
2925,성메산,68.0,126.7065972,35.6358639
2926,갑남산,413.4,126.5105028,35.6070972
2927,신선봉,488.2,126.5473778,35.6174417
2928,세봉,433.0,126.5824444,35.6231667
2929,매봉,265.0,126.6231944,35.6133139
2930,천마산,135.0,126.6315139,35.6070556
2931,천배산,42.4,126.6833667,35.5943
2932,계명산,29.0,126.5142472,35.5310861
2933,수강산,287.3,126.6424194,35.5309917
2934,배풍산,110.1,126.6999972,35.5250194
2935,황학산,109.0,126.5371444,35.5182639
2936,경수산,445.3,126.5761306,35.5190222
2937,소요산,445.4,126.6142389,35.5238833
2938,마상봉,161.3,126.5635444,35.6705333
2939,우금산(울금바위),329.0,126.6499639,35.6676972
2940,투봉,315.8,126.5036306,35.59585
2941,형산,257.1,129.2947389,35.988225
2942,조항산,245.6,129.4745333,35.9772028
2943,금오산,230.1,129.494425,35.9974889
2944,운장산,234.0,129.4891389,35.9778194
2945,옥녀봉,224.9,129.3194361,35.9728361
2946,서산,265.8,129.279525,35.9344056
2947,운제산,479.6,129.3502528,35.9287222
2948,삼봉산,290.5,129.4345639,35.9338139
2949,성적산,250.9,129.4558167,35.9413056
2950,시루봉,502.4,129.3339917,35.9112722
2951,망해산,195.6,129.4567889,35.922175
2952,동악산,251.8,129.4781278,35.8923333
2953,대덕산,320.1,129.2983528,35.8137694
2954,형제봉,290.3,129.277775,35.8090028
2955,만호봉,522.2,129.3229583,35.8176778
2956,토함산,745.8,129.3452333,35.8017722
2957,백두산,449.1,129.3753806,35.807375
2958,작봉,146.0,129.2547278,35.7929806
2959,삿갓봉,186.6,129.4676833,35.7898778
2960,연대산,213.7,129.4777861,35.7771
2961,마석산,352.5,129.2588806,35.753225
2962,얄미봉,164.8,129.2698417,35.771625
2963,조항산,596.2,129.3806556,35.756625
2964,형제산,530.5,129.3942833,35.7668028
2965,복호산,152.9,129.2516444,35.9747333
2966,산발봉,223.2,129.2619917,35.9573722
2967,황학산,194.6,129.2608583,35.9293167
2968,골산,141.4,129.2589472,35.922025
2969,너불떼봉,136.8,129.2605417,35.9060694
2970,비봉산,145.4,129.2604111,35.9107111
2971,만리봉,426.9,129.4182583,35.8923194
2972,약산,272.2,129.25115,35.8517389
2973,힌등산,268.7,129.2653944,35.8312556
2974,함월산,584.0,129.3746028,35.8489972
2975,응암산,127.0,125.9693417,34.8730778
2976,성치산,166.7,125.9898944,34.7905694
2977,덕산,81.1,125.9743583,34.7670917
2978,마산,118.9,125.9545528,34.7717167
2979,와룡산,801.4,128.0990417,34.9808417
2980,봉암산,434.6,128.1402972,34.9754611
2981,지내등,402.5,128.1708639,34.9864528
2982,무이산,545.6,128.2110083,34.9798972
2983,수태산,574.8,128.2008583,34.9766056
2984,호두산,227.0,128.1273833,34.9582083
2985,백암산,403.0,128.1724667,34.9511861
2986,향로봉,578.3,128.1671861,34.9617306
2987,각산,408.4,128.0578556,34.9435222
2988,부엉산,245.7,128.145625,34.9455583
2989,산성산,154.8,128.2311056,34.946725
2990,연태산,340.2,128.0148028,34.9059333
2991,노산,25.4,128.0738972,34.9243333
2992,좌이산,415.8,128.1865222,34.9244083
2993,속금산,357.2,128.0022389,34.8842361
2994,여봉산,213.8,128.0356472,34.8757944
2995,망치산,266.2,128.0466917,34.8595833
2996,국사봉,217.8,128.0585389,34.8686306
2997,남방봉,185.1,128.0479333,34.8417139
2998,지리산,399.3,128.1824722,34.8458444
2999,고동산,217.2,128.2227889,34.8492889
3000,망봉,349.0,128.2213889,34.8303278
3001,옥녀봉,304.0,128.2051333,34.8475167
3002,칠현봉,344.1,128.2252722,34.8312056
3003,호곡산,328.0,128.0142083,34.7950833
3004,성황당산,209.3,128.0979861,35.056675
3005,봉대산,281.4,128.0819417,35.0393944
3006,구룡산,383.5,128.1063778,35.0312111
3007,이구산,378.6,128.1156306,35.0468083
3008,선당산,353.0,128.2410139,34.9787611
3009,망산,61.2,128.0724139,34.9325472
3010,나강산,91.7,128.0286556,34.9194639
3011,다북산,296.1,128.1650722,34.9188667
3012,대사산,260.8,128.0091417,34.8989167
3013,대왕기산,93.4,128.0743361,34.8893583
3014,왕가산,82.6,128.0758222,34.8968778
3015,잘푸여산,62.7,128.0811389,34.8982361
3016,오실등봉,224.9,128.0402222,34.856475
3017,고새머리산,103.3,128.0666889,34.8336111
3018,장군산,108.3,128.0812694,34.8315722
3019,물금산,235.9,128.0494056,34.8155083
3020,큰들산,235.6,128.0304806,34.8181528
3021,당뫼산,176.5,128.0532139,34.8046556
3022,국수산,348.6,128.0401611,34.7890667
3023,무등산,430.8,128.0310833,34.7822444
3024,대기봉,502.8,128.0359139,34.7549806
3025,아홉살,265.8,128.0487194,34.7650556
3026,용두산,135.2,128.0517444,35.1155556
3027,금산,54.5,128.0995306,35.1159028
3028,봉두산,465.1,128.0870222,35.0306222
3029,당산,33.2,128.0077361,35.01905
3030,청석산,90.3,128.0699889,35.0189417
3031,화장산,585.3,127.7790028,35.4917806
3032,태봉산,367.9,127.8232111,35.4997667
3033,가막산,335.8,127.8508917,35.4995333
3034,대막산,340.9,127.8653306,35.4778528
3035,매봉산,395.2,127.8762694,35.4971639
3036,송의산,539.0,127.8975028,35.4872306
3037,응봉,599.0,127.9094278,35.477775
3038,국사봉,774.0,127.9495556,35.4803889
3039,황매산,1113.1,127.9746611,35.4942917
3040,삼봉,1110.4,127.9812278,35.4991667
3041,선바위산,286.6,127.8166583,35.4741472
3042,봉화산,527.7,127.8335056,35.4510056
3043,구인산,587.0,127.903275,35.4606417
3044,효염봉,648.0,127.958325,35.4526694
3045,왕산,925.6,127.8131972,35.4279722
3046,필봉산,858.2,127.8241639,35.4255722
3047,와룡산,416.7,127.8976861,35.4251833
3048,용두봉,342.2,127.8801139,35.4377389
3049,상여봉,508.9,127.9106556,35.4350083
3050,남산,628.2,127.9295111,35.4486972
3051,정수산,829.8,127.9413528,35.4254972
3052,보암산,723.8,127.9867583,35.4481972
3053,기산,616.1,127.8590972,35.4000806
3054,꽃봉산,237.5,127.8789889,35.4094111
3055,둔철산,823.4,127.9420278,35.3852194
3056,웅석봉,1099.9,127.8774583,35.3636028
3057,감투봉,768.0,127.8519722,35.3268833
3058,월명산,320.0,127.9693583,35.3362972
3059,마제봉,198.7,127.9965972,35.3407361
3060,국수봉,1038.2,127.7654972,35.3159611
3061,이방산,716.8,127.8492528,35.3063167
3062,석대산,535.9,127.9121833,35.3135139
3063,백마산,286.3,127.964925,35.3199083
3064,적벽산,166.3,127.9725194,35.3099
3065,구곡산,961.0,127.7978111,35.2773389
3066,수양산,502.3,127.8618028,35.2863278
3067,망해봉,257.9,127.9473222,35.2808306
3068,엄혜산,226.2,127.9758861,35.2925806
3069,검무봉,283.8,127.9793806,35.2708417
3070,사자봉,247.0,127.8538833,35.4293
3071,백운산,515.9,127.8941611,35.2928056
3072,소괴산,239.2,127.9272611,35.2793444
3073,조례산,324.1,127.8471639,35.2666917
3074,시무산,402.7,127.8597556,35.2742417
3075,석당산,291.2,127.9005583,35.2673222
3076,삼봉,830.4,128.0013917,35.4945389
3077,허굴산,681.8,128.0492889,35.4941333
3078,철마산,392.2,128.0877361,35.4786472
3079,금곡산,381.8,128.1228528,35.4926139
3080,국사봉,688.0,128.2489139,35.4928722
3081,기산,323.0,128.0389278,35.45395
3082,형제봉,372.0,128.1083278,35.4716472
3083,성현산,561.8,128.2166611,35.4613944
3084,외고지산,597.4,128.2245056,35.4557389
3085,만지산,607.4,128.2334278,35.4664444
3086,무봉산,331.4,128.0432222,35.4371278
3087,소곡산,274.1,128.0889306,35.4251944
3088,시루봉,331.2,128.244225,35.442225
3089,옥녀봉,396.8,128.0572583,35.4234111
