diravg,humidrel,rainamount,raindays,tempavg,windavg,within_5km,within_10km,within_30km,within_5km_fact,within_10km_fact,within_30km_fact,height,scale_damage
14,58.0,4.0,8,12.4,3.3,0.0,1.0,4.0,0,0,2,314.1,1.0
19,42.0,4.0,8,14.2,0.5,0.0,0.0,4.0,0,0,0,923.2,2.0
19,42.0,9.3,8,10.0,1.2,1.0,1.0,2.0,0,0,0,73.1,0.0
21,28.0,27.1,7,15.6,3.0,0.0,1.0,3.0,0,13,20,104.1,2.0
25,58.0,2.9,7,10.7,6.0,0.0,1.0,3.0,0,4,43,193.0,0.0
15,50.0,2.9,6,12.1,3.3,0.0,0.0,8.0,0,10,169,172.3,2.0
21,47.0,2.9,7,12.0,6.7,0.0,1.0,3.0,0,4,43,193.0,2.0
25,46.0,0.5,7,12.4,3.5,1.0,1.0,9.0,5,10,43,229.3,2.0
19,59.0,59.4,8,11.5,8.0,0.0,1.0,5.0,0,0,42,127.1,1.0
18,44.0,2.9,5,11.0,4.8,1.0,2.0,6.0,56,97,174,101.5,1.0
24,20.0,5.0,6,12.9,5.8,2.0,5.0,9.0,65,81,114,89.7,1.0
25,20.0,5.0,6,12.9,4.5,0.0,1.0,9.0,1,3,105,731.2,2.0
21,30.0,11.0,5,13.8,2.7,0.0,1.0,11.0,0,5,51,1035.4,0.0
19,18.0,5.0,6,13.0,3.0,0.0,0.0,4.0,0,2,12,427.8,2.0
24,28.0,15.1,5,8.3,5.0,1.0,1.0,5.0,6,21,56,347.9,2.0
21,32.0,5.0,5,8.6,3.0,1.0,4.0,9.0,66,82,113,219.4,0.0
8,29.0,2.9,4,10.6,3.7,1.0,1.0,10.0,6,28,270,506.8,2.0
15,35.0,2.2,5,8.8,2.0,0.0,1.0,4.0,0,0,16,456.2,0.0
18,35.0,15.1,4,3.4,1.2,0.0,0.0,0.0,0,0,1,162.3,2.0
3,54.0,25.0,4,8.1,5.8,1.0,2.0,7.0,65,106,175,327.7,1.0
21,29.0,2.7,14,5.6,2.5,2.0,7.0,35.0,25,60,375,509.7,0.0
10,33.0,2.5,14,2.2,3.0,3.0,5.0,35.0,65,185,681,122.9,0.0
8,45.0,9.5,5,2.3,8.5,2.0,6.0,14.0,36,137,200,133.4,2.0
11,54.0,9.5,4,5.8,2.0,3.0,7.0,14.0,45,147,203,133.4,0.0
11,29.0,2.5,13,2.4,5.3,0.0,0.0,0.0,0,0,0,292.7,2.0
12,46.0,2.6,13,3.3,2.7,1.0,7.0,48.0,14,69,838,138.5,2.0
19,43.0,2.6,6,7.7,0.7,2.0,5.0,41.0,25,52,631,209.8,2.0
12,26.0,5.9,5,10.5,5.3,0.0,1.0,11.0,5,5,49,1083.4,1.0
24,36.0,6.6,5,11.4,2.5,0.0,0.0,3.0,1,1,27,95.8,2.0
24,61.0,0.5,4,2.0,1.5,0.0,0.0,3.0,0,1,29,95.8,2.0
12,7.0,6.7,14,11.3,2.5,0.0,1.0,6.0,0,1,56,164.8,2.0
5,25.0,0.6,11,7.9,1.7,0.0,1.0,8.0,5,80,183,381.6,0.0
10,19.0,0.9,11,12.3,3.5,1.0,2.0,7.0,71,118,175,297.7,2.0
12,18.0,1.5,4,10.2,2.3,1.0,5.0,9.0,57,82,113,259.8,0.0
2,12.0,12.3,14,12.0,1.0,1.0,1.0,6.0,0,1,32,514.6,2.0
8,27.0,0.8,10,11.0,3.0,0.0,0.0,2.0,1,3,29,551.1,2.0
21,35.0,12.8,14,10.9,1.7,2.0,5.0,15.0,80,128,210,162.5,2.0
17,56.0,2.5,4,10.0,2.7,0.0,0.0,1.0,0,1,2,84.0,2.0
3,33.0,1.6,18,6.7,2.5,1.0,7.0,41.0,11,124,471,811.1,1.0
12,55.0,1.2,5,4.7,0.5,1.0,5.0,11.0,36,162,184,163.9,0.0
25,44.0,0.7,16,18.0,7.7,1.0,6.0,12.0,5,30,41,186.5,2.0
25,46.0,1.1,24,13.1,3.0,0.0,1.0,10.0,0,1,185,574.0,2.0
5,75.0,7.9,8,18.5,5.7,0.0,4.0,11.0,5,26,50,273.6,1.0
19,39.0,0.7,4,30.9,5.7,0.0,0.0,2.0,0,0,0,83.7,0.0
25,40.0,10.5,10,23.9,6.0,0.0,1.0,3.0,0,0,0,631.9,2.0
25,22.0,21.8,6,26.0,7.0,1.0,1.0,1.0,0,0,0,70.5,0.0
18,18.0,1.3,6,21.3,4.0,0.0,0.0,1.0,0,0,0,1019.5,0.0
19,24.0,1.5,6,22.1,3.0,0.0,1.0,2.0,0,0,0,578.2,0.0
19,34.0,1.0,6,16.8,1.0,0.0,0.0,1.0,0,0,0,588.6,2.0
18,16.0,1.6,4,22.0,5.0,0.0,0.0,5.0,0,0,1,439.2,2.0
12,32.0,1.5,5,19.6,4.0,0.0,0.0,3.0,0,0,0,1066.1,2.0
8,48.0,2.9,4,20.6,1.7,0.0,0.0,3.0,0,0,2,331.1,0.0
30,81.0,1.7,13,12.0,0.0,1.0,1.0,1.0,0,0,0,116.9,2.0
14,25.0,1.5,2,21.5,4.5,1.0,4.0,31.0,11,46,402,124.0,2.0
10,46.0,5.1,13,15.9,5.3,0.0,1.0,2.0,0,0,0,184.4,1.0
21,24.0,8.1,10,23.0,6.3,0.0,1.0,3.0,0,0,0,396.5,2.0
21,37.0,8.1,7,21.1,5.7,0.0,1.0,3.0,0,0,1,651.7,2.0
14,35.0,12.8,7,16.5,3.7,0.0,1.0,2.0,0,0,0,809.2,2.0
21,26.0,14.5,7,22.7,7.5,0.0,0.0,10.0,0,0,41,579.0,2.0
25,43.0,2.6,6,19.1,6.0,1.0,1.0,8.0,0,0,147,230.8,2.0
25,47.0,0.6,6,15.6,5.0,0.0,1.0,5.0,0,0,17,181.4,2.0
24,36.0,14.5,6,18.7,9.0,0.0,0.0,10.0,0,0,42,903.5,1.0
25,38.0,1.7,5,18.3,7.0,1.0,1.0,1.0,0,0,0,92.4,1.0
14,25.0,11.5,5,24.0,4.0,0.0,1.0,3.0,0,0,0,306.4,2.0
14,25.0,11.5,5,23.0,3.0,0.0,2.0,2.0,0,0,0,557.5,2.0
14,25.0,11.5,5,23.0,3.0,0.0,2.0,2.0,0,0,0,557.5,2.0
14,25.0,11.5,5,23.0,3.0,1.0,1.0,2.0,0,0,0,493.5,2.0
14,25.0,11.5,5,23.0,3.0,0.0,1.0,2.0,0,0,0,703.3,2.0
17,36.0,19.9,5,15.7,6.7,0.0,0.0,4.0,0,0,0,1082.5,2.0
2,26.0,2.1,4,23.0,4.0,0.0,1.0,1.0,0,0,0,110.6,2.0
21,33.0,19.9,2,14.2,6.3,1.0,1.0,4.0,0,0,1,302.8,0.0
25,17.0,2.1,1,22.4,13.0,0.0,0.0,3.0,0,0,0,52.8,0.0
18,36.0,2.3,20,16.4,4.0,0.0,0.0,2.0,0,0,0,978.5,2.0
25,20.0,3.4,5,20.9,6.2,0.0,0.0,1.0,0,0,0,1059.5,1.0
21,29.0,3.2,5,11.9,9.7,0.0,0.0,1.0,0,0,0,1174.1,0.0
24,22.0,1.6,2,19.8,3.3,0.0,2.0,10.0,0,9,44,427.1,0.0
19,22.0,1.8,2,18.4,4.0,1.0,1.0,6.0,0,0,39,73.8,2.0
19,19.0,1.8,2,18.1,1.5,0.0,1.0,5.0,1,2,10,213.6,0.0
12,32.0,0.9,2,15.3,2.0,1.0,1.0,5.0,10,13,48,135.2,2.0
11,47.0,1.6,1,12.9,2.2,0.0,3.0,11.0,1,3,38,453.0,2.0
7,43.0,2.3,16,9.9,2.0,1.0,1.0,3.0,0,0,0,226.6,1.0
7,43.0,2.3,16,9.9,2.0,1.0,1.0,3.0,0,0,0,306.4,2.0
21,46.0,0.8,14,11.5,8.3,0.0,1.0,4.0,0,0,2,314.1,0.0
19,55.0,2.3,14,11.2,3.5,0.0,0.0,0.0,0,0,0,978.5,1.0
21,48.0,0.8,14,10.8,8.0,0.0,1.0,5.0,0,0,1,610.3,0.0
19,26.0,1.1,13,18.3,3.7,1.0,1.0,3.0,0,0,0,232.4,1.0
19,26.0,1.1,13,18.3,3.7,0.0,0.0,3.0,0,0,2,883.6,1.0
14,51.0,0.5,13,15.5,3.0,0.0,0.0,10.0,0,1,43,453.8,2.0
5,45.0,0.8,13,13.2,0.7,0.0,0.0,5.0,0,0,0,802.3,2.0
15,19.0,2.3,12,19.6,2.0,0.0,0.0,2.0,0,0,0,656.1,0.0
2,20.0,1.1,12,17.8,1.7,0.0,0.0,4.0,0,0,1,401.2,2.0
30,67.0,0.8,12,5.4,0.2,0.0,0.0,4.0,0,0,1,590.7,0.0
10,30.0,2.7,11,18.2,2.3,0.0,0.0,11.0,0,0,185,364.3,1.0
17,25.0,1.1,11,16.2,0.8,1.0,1.0,3.0,0,0,1,535.5,0.0
24,31.0,2.7,5,15.0,3.0,2.0,5.0,11.0,79,177,184,144.0,0.0
25,30.0,2.3,5,13.8,2.5,0.0,1.0,3.0,0,0,0,641.5,2.0
21,31.0,0.8,5,13.2,3.3,1.0,1.0,1.0,0,0,0,70.5,1.0
24,29.0,1.1,5,12.8,2.3,1.0,1.0,3.0,0,0,0,232.4,2.0
15,35.0,2.9,3,13.3,1.0,0.0,1.0,4.0,0,0,0,359.0,2.0
21,38.0,0.8,3,9.7,1.0,1.0,1.0,4.0,0,0,2,314.1,0.0
12,30.0,0.8,1,7.8,5.3,0.0,1.0,3.0,0,0,1,651.7,0.0
25,23.0,0.6,12,15.2,4.0,0.0,4.0,12.0,0,26,51,194.2,0.0
24,24.0,1.2,2,11.0,3.5,0.0,1.0,3.0,0,0,1,498.3,2.0
24,30.0,0.6,4,2.5,8.3,3.0,6.0,11.0,11,30,47,299.7,2.0
12,55.0,0.9,25,4.5,0.8,0.0,0.0,3.0,0,0,0,410.4,1.0
17,21.0,2.3,24,8.0,1.7,0.0,0.0,3.0,0,0,0,733.6,0.0
2,37.0,2.3,23,9.5,3.3,0.0,1.0,4.0,0,0,1,899.3,0.0
18,65.0,2.0,17,4.2,1.5,0.0,0.0,4.0,0,0,1,693.0,2.0
21,37.0,7.9,31,5.1,0.7,1.0,3.0,11.0,1,13,40,453.0,1.0
10,36.0,4.8,15,2.5,4.0,1.0,1.0,1.0,0,0,1,1305.3,2.0
21,37.0,2.3,15,4.2,4.0,1.0,1.0,4.0,0,0,1,203.9,0.0
11,51.0,4.7,4,1.9,4.0,0.0,1.0,1.0,0,0,0,1260.6,0.0
11,28.0,2.3,14,-0.2,5.0,0.0,1.0,3.0,0,1,4,485.4,2.0
21,43.0,2.7,13,-7.3,9.0,0.0,0.0,1.0,0,0,0,1280.3,0.0
25,67.0,7.9,28,-6.0,3.8,0.0,3.0,11.0,1,3,38,453.0,2.0
21,50.0,8.7,9,2.4,2.0,0.0,1.0,1.0,0,0,0,39.1,0.0
24,22.0,7.9,20,2.0,3.0,1.0,5.0,13.0,3,27,47,204.8,2.0
21,20.0,1.1,4,-0.9,3.5,0.0,0.0,3.0,0,0,2,331.1,0.0
21,28.0,0.7,18,1.3,5.7,0.0,1.0,2.0,0,0,0,383.4,0.0
12,24.0,0.8,4,0.2,5.0,1.0,1.0,4.0,0,0,1,203.9,0.0
21,22.0,7.9,5,2.1,5.3,0.0,2.0,10.0,0,9,44,427.1,1.0
19,22.0,1.1,3,2.1,5.0,0.0,1.0,3.0,0,0,0,323.1,1.0
21,26.0,0.8,3,-2.6,2.3,0.0,0.0,3.0,0,0,1,750.7,0.0
14,15.0,1.6,11,4.0,4.0,1.0,1.0,1.0,0,0,1,1171.8,0.0
14,38.0,1.1,1,-5.9,4.5,0.0,2.0,2.0,0,0,0,557.5,2.0
14,42.0,1.1,12,3.6,3.0,0.0,0.0,1.0,0,0,0,945.1,2.0
24,28.0,1.2,21,27.5,3.7,0.0,2.0,10.0,0,9,44,427.1,2.0
19,40.0,3.1,6,16.1,1.0,1.0,1.0,5.0,0,0,1,688.0,0.0
19,44.0,3.9,4,15.6,2.3,1.0,1.0,1.0,0,0,1,1572.1,0.0
17,30.0,2.9,4,22.4,2.5,0.0,0.0,5.0,0,0,0,802.3,1.0
25,15.0,11.7,3,20.8,6.3,1.0,1.0,2.0,0,0,0,215.7,2.0
30,19.0,7.7,3,20.1,0.0,1.0,1.0,2.0,0,0,0,91.2,2.0
18,34.0,1.5,4,16.8,0.5,0.0,0.0,2.0,0,0,1,1051.0,2.0
19,18.0,11.7,1,22.3,3.3,1.0,1.0,1.0,0,0,0,120.2,2.0
18,46.0,2.3,13,24.0,5.0,1.0,1.0,4.0,0,0,1,302.8,0.0
19,48.0,9.4,11,24.2,10.0,0.0,4.0,12.0,0,26,51,194.2,0.0
15,50.0,5.8,5,16.9,2.0,0.0,1.0,2.0,0,0,0,925.1,0.0
25,29.0,1.6,6,14.9,9.3,0.0,0.0,2.0,0,0,0,737.0,1.0
19,13.0,3.3,10,20.2,3.5,1.0,1.0,5.0,0,0,1,802.6,0.0
21,10.0,1.6,10,20.1,3.0,1.0,1.0,3.0,0,0,1,1041.8,1.0
24,20.0,1.6,6,8.5,3.0,0.0,2.0,2.0,0,0,0,1073.5,0.0
12,58.0,1.2,1,9.4,8.0,0.0,0.0,4.0,1,3,16,127.2,0.0
19,9.0,0.7,6,24.5,1.0,0.0,1.0,4.0,0,1,1,695.3,0.0
25,38.0,11.2,12,17.2,1.0,0.0,1.0,4.0,0,0,2,314.1,0.0
25,38.0,11.2,12,17.2,1.0,1.0,1.0,4.0,0,0,1,302.8,0.0
5,61.0,1.6,5,17.2,1.5,1.0,2.0,2.0,0,0,0,34.6,0.0
14,31.0,11.2,11,18.1,2.3,0.0,0.0,2.0,0,0,0,927.7,0.0
21,32.0,6.8,11,20.3,4.7,1.0,6.0,12.0,6,30,51,132.4,2.0
21,46.0,6.8,11,16.1,3.3,0.0,2.0,10.0,0,9,44,427.1,1.0
19,28.0,11.2,8,9.4,3.7,0.0,1.0,4.0,0,0,4,204.4,0.0
21,38.0,11.2,5,12.3,0.7,0.0,0.0,3.0,0,0,1,317.4,0.0
19,24.0,3.3,6,10.8,2.5,0.0,0.0,1.0,0,0,0,868.0,0.0
21,37.0,0.5,2,6.4,5.3,1.0,5.0,13.0,4,27,46,80.8,0.0
8,39.0,0.5,8,4.5,1.0,1.0,1.0,4.0,0,0,1,300.5,0.0
19,28.0,0.5,6,7.1,2.0,1.0,1.0,1.0,0,0,0,70.5,0.0
17,68.0,7.5,6,-2.1,4.0,1.0,1.0,2.0,0,0,0,146.7,2.0
7,46.0,25.4,27,12.0,1.8,0.0,1.0,3.0,0,0,0,541.6,2.0
18,28.0,18.5,7,24.4,4.8,0.0,0.0,3.0,0,0,0,1033.4,2.0
18,40.0,0.7,15,21.4,4.3,0.0,0.0,3.0,0,0,4,485.4,0.0
15,55.0,3.0,25,17.4,3.5,0.0,0.0,1.0,0,0,0,945.1,2.0
24,33.0,5.8,7,17.3,3.3,1.0,1.0,3.0,0,0,1,1041.8,0.0
19,20.0,2.0,29,18.6,1.7,1.0,1.0,3.0,0,0,0,646.4,2.0
25,45.0,0.8,20,18.4,2.5,0.0,0.0,0.0,0,0,0,978.5,2.0
25,23.0,0.7,20,26.7,1.5,0.0,1.0,3.0,0,0,1,651.7,0.0
10,26.0,0.7,19,23.8,0.8,0.0,0.0,3.0,0,0,2,694.8,1.0
25,22.0,5.5,2,20.3,7.0,1.0,1.0,1.0,0,0,0,70.5,2.0
5,32.0,0.7,18,18.2,7.5,0.0,0.0,3.0,0,0,0,1609.6,2.0
30,80.0,0.7,18,1.0,0.0,0.0,0.0,5.0,0,0,0,802.3,2.0
14,67.0,2.0,23,2.4,0.2,0.0,0.0,4.0,0,0,0,665.3,2.0
19,26.0,0.7,14,18.7,7.7,1.0,1.0,4.0,0,0,2,314.1,0.0
19,30.0,0.5,14,19.1,3.0,0.0,1.0,4.0,0,1,28,383.9,2.0
12,11.0,0.5,1,13.0,8.3,0.0,0.0,11.0,0,0,185,675.0,2.0
18,32.0,0.7,9,16.3,8.0,0.0,0.0,3.0,0,0,4,228.9,1.0
21,21.0,1.6,17,19.2,8.0,1.0,3.0,10.0,24,126,183,136.7,1.0
19,19.0,0.8,9,19.6,4.0,0.0,0.0,4.0,0,0,0,477.8,2.0
24,21.0,2.5,17,18.6,3.7,0.0,1.0,2.0,0,0,0,232.4,1.0
25,16.0,1.5,19,21.4,8.0,1.0,2.0,2.0,0,0,0,52.2,2.0
19,13.0,2.8,9,18.9,8.7,0.0,1.0,2.0,0,0,0,383.4,2.0
12,44.0,2.8,8,3.0,4.3,0.0,0.0,3.0,0,0,0,877.4,2.0
19,65.0,0.8,8,2.2,1.5,0.0,0.0,3.0,0,0,0,461.3,2.0
24,33.0,1.5,3,13.6,11.3,2.0,6.0,12.0,16,30,51,130.6,2.0
24,23.0,2.5,15,10.0,4.0,1.0,1.0,2.0,0,0,0,232.4,0.0
19,19.0,0.7,7,9.6,7.7,0.0,1.0,3.0,0,0,1,297.0,2.0
7,20.0,1.5,18,9.2,6.0,1.0,1.0,1.0,0,0,0,104.4,2.0
25,16.0,0.8,7,13.0,6.5,0.0,0.0,3.0,0,0,0,334.1,2.0
19,20.0,0.7,7,12.1,6.0,0.0,1.0,5.0,0,0,1,610.3,2.0
24,26.0,2.5,15,11.9,5.7,0.0,1.0,3.0,0,0,0,254.5,2.0
25,16.0,0.8,7,13.0,4.5,0.0,0.0,2.0,0,0,0,577.8,2.0
25,16.0,0.8,7,13.0,4.5,0.0,0.0,2.0,0,0,0,395.3,2.0
19,20.0,0.7,7,12.1,11.0,0.0,0.0,4.0,0,0,1,590.7,0.0
21,32.0,2.0,15,8.6,3.8,0.0,0.0,3.0,0,0,0,1609.6,2.0
19,20.0,0.7,7,12.1,11.0,0.0,1.0,3.0,0,0,1,644.0,2.0
25,16.0,0.8,7,13.0,7.0,0.0,0.0,2.0,0,0,0,407.5,2.0
24,38.0,1.5,3,17.2,8.7,0.0,0.0,9.0,0,0,36,852.9,2.0
21,24.0,1.5,18,14.4,8.0,0.0,0.0,2.0,0,0,0,83.7,2.0
7,29.0,0.7,6,14.2,6.3,1.0,1.0,4.0,0,0,2,314.1,0.0
21,30.0,1.3,6,12.6,2.8,0.0,0.0,3.0,0,0,0,1257.0,2.0
2,22.0,1.5,17,18.1,3.7,1.0,1.0,2.0,0,0,0,104.4,2.0
24,23.0,1.6,14,16.7,5.0,0.0,3.0,11.0,5,51,185,530.4,2.0
19,85.0,0.8,6,4.4,1.5,0.0,0.0,1.0,0,0,0,960.8,1.0
14,34.0,0.7,4,16.8,2.0,0.0,1.0,4.0,0,0,1,163.8,2.0
15,66.0,2.8,3,8.5,3.7,0.0,1.0,3.0,0,0,0,15.5,0.0
3,66.0,2.8,3,8.5,4.0,1.0,1.0,3.0,0,0,0,631.9,0.0
25,20.0,1.5,12,16.2,7.7,1.0,2.0,2.0,0,0,0,52.2,2.0
21,32.0,2.5,10,13.7,4.7,1.0,1.0,3.0,0,0,1,1041.8,0.0
25,14.0,2.8,2,18.3,8.7,1.0,1.0,2.0,0,0,0,91.2,2.0
25,31.0,2.5,10,15.3,4.0,0.0,1.0,3.0,0,0,0,254.5,1.0
14,24.0,0.7,2,15.6,4.3,0.0,0.0,4.0,0,0,0,634.6,2.0
21,32.0,2.5,9,13.1,3.7,0.0,1.0,2.0,0,0,0,521.2,2.0
12,36.0,2.5,3,12.8,1.0,1.0,1.0,2.0,0,0,0,232.4,0.0
19,45.0,13.7,15,11.7,4.3,0.0,4.0,11.0,2,22,50,204.4,2.0
18,33.0,1.9,13,8.2,0.7,0.0,1.0,3.0,0,0,1,299.7,0.0
14,34.0,1.9,8,-0.1,5.0,0.0,0.0,3.0,0,0,1,308.0,0.0
21,47.0,5.5,8,-0.6,1.0,0.0,1.0,3.0,0,0,1,651.7,0.0
18,30.0,1.6,8,0.4,1.3,1.0,1.0,1.0,0,0,1,1171.8,0.0
3,64.0,10.6,6,18.8,3.3,0.0,1.0,3.0,0,0,0,83.6,0.0
24,35.0,6.5,4,22.2,10.3,0.0,0.0,0.0,0,0,0,1579.1,2.0
19,29.0,16.4,4,25.8,5.0,0.0,0.0,4.0,0,0,0,733.6,0.0
5,21.0,2.4,3,18.8,4.2,1.0,2.0,2.0,0,0,0,33.2,2.0
18,43.0,27.2,3,19.7,3.7,1.0,1.0,6.0,0,0,39,103.0,2.0
2,20.0,2.4,3,19.3,3.0,0.0,1.0,2.0,0,0,0,66.8,2.0
21,39.0,2.6,2,20.8,3.7,0.0,4.0,11.0,5,26,50,273.6,1.0
15,23.0,6.4,2,23.1,3.0,1.0,1.0,3.0,0,0,0,508.0,2.0
19,34.0,5.5,2,20.7,3.0,0.0,0.0,10.0,0,0,181,195.1,2.0
21,18.0,5.2,12,22.0,2.0,0.0,1.0,3.0,0,0,0,480.9,0.0
2,27.0,7.6,11,22.4,0.7,1.0,1.0,4.0,0,0,1,300.5,0.0
8,9.0,2.3,2,22.4,3.5,0.0,1.0,4.0,0,1,1,695.3,2.0
12,9.0,2.8,2,23.6,1.0,1.0,1.0,3.0,0,0,1,535.5,2.0
7,24.0,7.9,2,16.1,0.3,0.0,1.0,11.0,0,1,131,130.8,2.0
8,36.0,7.6,8,12.3,5.0,0.0,0.0,4.0,0,0,1,551.3,2.0
2,48.0,7.6,7,12.3,8.3,0.0,0.0,4.0,0,0,1,551.3,1.0
24,15.0,6.1,5,25.5,3.5,0.0,0.0,3.0,0,0,0,479.8,2.0
30,8.0,6.2,5,25.4,0.0,0.0,1.0,4.0,0,0,1,422.7,2.0
18,95.0,0.6,2,7.9,1.5,0.0,1.0,6.0,0,0,18,216.0,1.0
5,68.0,2.0,4,14.6,5.0,1.0,1.0,4.0,0,0,0,625.5,2.0
2,36.0,7.6,3,20.1,1.7,0.0,1.0,4.0,0,0,2,314.1,2.0
3,35.0,1.5,3,19.5,3.0,0.0,1.0,1.0,0,0,0,110.6,2.0
15,61.0,0.9,2,12.7,5.3,0.0,0.0,4.0,0,0,0,1664.5,1.0
14,30.0,2.5,6,15.9,4.0,0.0,0.0,3.0,0,0,2,331.1,0.0
21,43.0,6.6,3,10.7,5.8,0.0,0.0,9.0,0,0,36,852.9,0.0
24,29.0,9.7,16,18.3,2.0,0.0,1.0,2.0,0,1,4,162.4,0.0
24,29.0,9.7,16,18.3,2.0,0.0,1.0,2.0,0,0,0,1049.2,1.0
17,49.0,12.2,15,13.6,3.5,0.0,0.0,5.0,0,12,46,127.1,2.0
17,64.0,1.7,8,8.3,4.0,1.0,2.0,2.0,0,0,0,33.2,0.0
15,64.0,1.7,8,8.3,4.3,0.0,2.0,2.0,0,0,0,158.8,0.0
8,30.0,16.6,14,13.4,1.0,0.0,0.0,3.0,0,0,0,324.0,2.0
19,33.0,9.7,14,13.8,1.3,0.0,1.0,4.0,0,0,2,204.4,0.0
12,36.0,14.6,13,11.7,5.0,1.0,1.0,4.0,1,4,17,241.9,2.0
3,45.0,1.7,6,13.0,2.3,0.0,0.0,2.0,0,0,0,120.1,0.0
10,26.0,1.1,1,16.8,1.8,3.0,5.0,12.0,64,173,188,137.4,1.0
30,62.0,3.1,10,7.5,0.0,1.0,1.0,4.0,0,0,2,314.1,0.0
30,62.0,3.1,10,7.5,0.0,1.0,1.0,4.0,0,0,1,302.8,0.0
2,35.0,3.1,5,1.5,1.0,0.0,1.0,4.0,0,0,1,899.3,0.0
30,37.0,3.1,5,2.2,0.2,0.0,0.0,3.0,0,0,4,485.4,0.0
21,34.0,3.4,4,-6.1,3.3,0.0,1.0,2.0,0,0,0,290.9,0.0
11,18.0,20.7,13,-0.1,4.5,1.0,1.0,14.0,2,6,216,450.0,0.0
12,47.0,1.0,18,-3.5,3.5,0.0,0.0,3.0,0,0,18,592.5,2.0
2,34.0,0.6,4,13.3,3.0,2.0,10.0,44.0,17,200,630,527.4,0.0
21,43.0,2.7,10,13.4,3.3,2.0,5.0,14.0,33,71,210,317.1,0.0
11,19.0,0.7,13,10.6,4.0,0.0,0.0,12.0,0,1,57,103.6,2.0
12,35.0,9.3,17,11.8,9.2,0.0,0.0,6.0,1,3,64,290.0,2.0
25,23.0,7.7,5,13.3,0.5,0.0,0.0,2.0,0,0,0,577.8,0.0
30,59.0,2.0,1,4.2,0.0,0.0,0.0,3.0,0,1,7,153.0,0.0
25,17.0,27.2,2,11.1,2.0,0.0,0.0,3.0,0,0,1,1439.7,1.0
15,68.0,1.7,7,19.5,3.0,0.0,1.0,2.0,0,0,0,902.2,0.0
30,80.0,0.5,3,12.8,0.0,1.0,4.0,31.0,11,46,402,124.0,0.0
15,35.0,2.4,35,22.6,3.5,0.0,0.0,5.0,1,1,42,1119.1,2.0
25,13.0,1.7,5,20.8,1.5,0.0,0.0,4.0,0,0,1,502.9,1.0
19,39.0,15.0,23,22.7,1.5,0.0,1.0,1.0,0,0,0,73.6,2.0
2,41.0,1.4,32,15.0,0.5,0.0,1.0,5.0,1,7,66,447.6,0.0
10,28.0,5.6,30,15.6,1.7,2.0,5.0,15.0,79,124,202,326.1,0.0
30,32.0,7.8,6,8.4,0.0,1.0,1.0,4.0,0,0,2,314.1,0.0
19,17.0,4.0,4,13.5,2.0,0.0,0.0,3.0,0,0,0,1609.6,2.0
12,6.0,8.7,13,14.0,1.0,0.0,0.0,3.0,1,1,9,299.6,2.0
24,21.0,5.6,30,8.9,3.3,2.0,9.0,41.0,26,194,492,601.0,0.0
24,32.0,0.5,3,8.3,1.5,0.0,2.0,8.0,0,5,60,102.3,2.0
11,27.0,5.6,27,11.4,3.3,3.0,5.0,14.0,20,67,199,634.0,0.0
11,50.0,2.6,9,9.3,6.2,0.0,4.0,10.0,13,66,114,98.6,2.0
21,16.0,4.1,7,16.7,5.0,0.0,0.0,3.0,0,0,0,922.4,2.0
21,16.0,4.1,7,16.7,5.0,0.0,1.0,4.0,0,0,1,901.0,2.0
25,25.0,14.1,23,25.3,1.0,0.0,1.0,3.0,0,5,10,616.9,0.0
25,38.0,2.3,5,18.0,3.0,1.0,1.0,4.0,0,0,1,386.4,2.0
25,50.0,15.0,9,19.2,4.0,0.0,0.0,3.0,0,0,0,381.7,2.0
14,41.0,5.6,16,21.0,2.0,5.0,13.0,40.0,58,219,500,106.0,0.0
12,62.0,8.6,17,17.2,5.0,0.0,0.0,3.0,0,0,0,887.1,2.0
15,66.0,30.2,6,24.6,2.7,0.0,1.0,3.0,0,0,0,875.2,0.0
17,45.0,2.3,7,25.8,4.5,1.0,1.0,3.0,0,0,9,299.3,2.0
14,44.0,0.5,10,25.3,2.0,0.0,0.0,5.0,0,0,0,802.3,2.0
3,80.0,1.8,7,16.0,1.0,0.0,1.0,2.0,0,3,15,911.5,2.0
25,49.0,3.3,10,23.6,5.2,1.0,1.0,7.0,1,1,31,173.1,2.0
18,27.0,1.5,7,28.7,5.5,0.0,0.0,2.0,0,0,6,368.4,0.0
19,45.0,3.3,8,22.3,8.5,2.0,6.0,46.0,9,47,711,369.2,0.0
19,45.0,3.3,8,22.3,7.5,2.0,11.0,36.0,17,135,449,90.8,0.0
18,44.0,3.3,8,22.7,6.2,2.0,12.0,45.0,15,172,650,312.6,2.0
17,47.0,0.5,7,26.9,3.3,0.0,0.0,3.0,0,0,4,228.9,1.0
19,21.0,3.9,6,27.0,6.5,1.0,1.0,1.0,0,0,0,69.3,2.0
25,31.0,3.7,6,24.0,3.0,1.0,3.0,14.0,7,15,206,158.6,1.0
3,72.0,1.6,6,8.2,0.5,0.0,1.0,3.0,0,0,0,306.4,2.0
24,68.0,0.8,6,12.7,2.5,0.0,0.0,4.0,0,0,0,866.3,2.0
19,59.0,2.8,2,17.6,4.7,1.0,3.0,15.0,8,36,213,599.9,2.0
17,33.0,0.5,5,22.7,3.0,0.0,0.0,3.0,0,0,4,485.4,0.0
